record_type|record_id|source_year|source_file|source_sheet|row_number|category|entity_name|description|province|district|constituency|ward|zone|sector|project_site|status|amount_requested|amount_recommended|amount_approved|amount_disbursed|annual_fees|termly_fees|date_approved|date_disbursed|source_url|source_name|retrieved_at
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0022|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|28|empowerment_grant|zabwiino women club|poultry|LUSAKA|KAFUE|KAFUE|lukolongo|lishiko-02|fisheries and livestock|||40000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0023|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|29|empowerment_grant|makoka womens club|goat keeping|LUSAKA|KAFUE|KAFUE|lukolongo|lishiko|fisheries and livestock|||40000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0024|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|30|empowerment_grant|tubuke women's club|goat keeping|LUSAKA|KAFUE|KAFUE|lukolongo|lishiko 2|fisheries and livestock|||40000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0025|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|31|empowerment_grant|chimpwenu pwenu mult-purpose co-operative society limited|poultry|LUSAKA|KAFUE|KAFUE|lukolongo|lishiko|fisheries and livestock|||40000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0026|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|32|empowerment_grant|kawangombe mult-purpose co-operative society limited|poultry|LUSAKA|KAFUE|KAFUE|lukolongo|lishiko|fisheries and livestock|||39000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0027|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|33|empowerment_grant|tibatatanyeyi bose mult-purpose co-operative society limited|piggery and goats|LUSAKA|KAFUE|KAFUE|mungu|mungu-b|fisheries and livestock|||40000|40000|40000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0028|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|34|empowerment_grant|nalikwanda women village banking|village banking|LUSAKA|KAFUE|KAFUE|mungu|10|Banking and finance|||40000|15000|15000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0029|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|35|empowerment_grant|mbeserayi muri multi purpose cooperative society|poultry|LUSAKA|KAFUE|KAFUE|mungu|mungu-b|fisheries and livestock|||40000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0030|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|36|empowerment_grant|tubuke multi purpose co-operative society limited|purchasing of hammer mill|LUSAKA|KAFUE|KAFUE|mungu|zone 16|manufacturing and processing|||50000|40000|40000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0031|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|37|empowerment_grant|unity womens club|village banking|LUSAKA|KAFUE|KAFUE|kasenje|1|Banking and finance|||40000|15000|15000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0032|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|38|empowerment_grant|kayula mult-purpose co-operative society limited|fish farming|LUSAKA|KAFUE|KAFUE|chifwema|old chilambila|fisheries and livestock|||40000|30000|30000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0033|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|39|empowerment_grant|namatumba multi-purpose co-operative society limited|poultry-broiler|LUSAKA|KAFUE|KAFUE|chifwema|malundu -9|fisheries and livestock|||42495|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0034|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|40|empowerment_grant|zonelo women multi purpose cooperative society limited|poultry-broiler|LUSAKA|KAFUE|KAFUE|chifwema|nankanga|fisheries and livestock|||40000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0035|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|41|empowerment_grant|luyando multi-purpose co-operative society limited|poultry-broiler|LUSAKA|KAFUE|KAFUE|chifwema|NANkanga|fisheries and livestock|||40000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0036|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|42|empowerment_grant|tumelo poultry womens club|poultry-broiler|LUSAKA|KAFUE|KAFUE|kasenje|3|fisheries and livestock|||50000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0037|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|43|empowerment_grant|women of hope club|village banking|LUSAKA|KAFUE|KAFUE|kafue|kalundu view|Banking and finance|||40000|15000|15000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0038|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|44|empowerment_grant|lushomo women's club|garden|LUSAKA|KAFUE|KAFUE|kafue|shachinyama|agriculture|||39000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0039|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|45|empowerment_grant|lusumpuko women's club|poultry-broiler|LUSAKA|KAFUE|KAFUE|kafue|muchuto A|fisheries and livestock|||40000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0040|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|46|empowerment_grant|kaseba womens club|poultry|LUSAKA|KAFUE|KAFUE|kafue|1|fisheries and livestock|||100000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0041|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|47|empowerment_grant|julu womens club|farming cabbage,tomatoes,crops|LUSAKA|KAFUE|KAFUE|kafue|muchuto b|agriculture|||40000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0042|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|48|empowerment_grant|king fisher muilti-purpose co-operative society limited|fish farming|LUSAKA|KAFUE|KAFUE|matanda||fisheries and livestock|||40000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0043|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|49|empowerment_grant|mawina multi-purpose cooperative society limited|Hammermill|LUSAKA|KAFUE|KAFUE|matanda|nangongwe|manufacturing and processing|||40000|40000|40000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0044|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|50|empowerment_grant|marvelous savings and credit co-operative society limited|poultry|LUSAKA|KAFUE|KAFUE|matanda|lumumba|fisheries and livestock|||40000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0045|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|51|empowerment_grant|dzikomo club|poultry|LUSAKA|KAFUE|KAFUE|matanda|lumumba|fisheries and livestock|||40000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0046|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|52|empowerment_grant|taizya multi purpose co-operative society limited|tailoring|LUSAKA|KAFUE|KAFUE|matanda|6-nangongwe|manufacturing and processing|||40000|30000|30000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0047|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|53|empowerment_grant|muzimai ninzelu|poultry|LUSAKA|KAFUE|KAFUE|matanda|lumumba|fisheries and livestock|||40000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0048|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|54|empowerment_grant|chikulukulu women's club|fast food resturant|LUSAKA|KAFUE|KAFUE|magoba||trade and commerce|||40000|30000|30000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0049|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|55|empowerment_grant|mazazi youth multipurpose society co-operative limited|poultry|LUSAKA|KAFUE|KAFUE|magoba|15|fisheries and livestock|||45000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0050|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|56|empowerment_grant|chisankane water users multi purpose co-operative society limited|poultry|LUSAKA|KAFUE|KAFUE|chisankane|3|fisheries and livestock|||40000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0051|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|57|empowerment_grant|sawachizya multipurpose co-operative society limited|poultry|LUSAKA|KAFUE|KAFUE|chisankane|st marks|fisheries and livestock|||40000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0052|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|58|empowerment_grant|jumachamanga multi purpose cooperative society limted|sausage making|LUSAKA|KAFUE|KAFUE|chisankane|3|manufacturing and processing|||40000|30000|30000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0053|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|59|empowerment_grant|tuchafwane club|poultry|LUSAKA|KAFUE|KAFUE|chisankane|2|fisheries and livestock|||40000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0054|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|60|empowerment_grant|choolwe chetu women,s club|village banking|LUSAKA|KAFUE|KAFUE|chisankane|4|Banking and finance|||40000|15000|15000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0055|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|61|empowerment_grant|margaret edmund care trust|piggery|LUSAKA|KAFUE|KAFUE|chikupi|chikupi central|fisheries and livestock|||40000|40000|40000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0056|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|62|empowerment_grant|luyando osawa club|poultry|LUSAKA|KAFUE|KAFUE|chikupi|chikupi primary school|fisheries and livestock|||40000.00|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0057|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|63|empowerment_grant|chikupi youth club|poultry|LUSAKA|KAFUE|KAFUE|chikupi|chikupi central|fisheries and livestock|||40000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0058|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|64|empowerment_grant|chinsungwe youth club|village chicken|LUSAKA|KAFUE|KAFUE|chikupi|demu north A|fisheries and livestock|||40000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0059|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|65|empowerment_grant|nkotuli women's club|poultry|LUSAKA|KAFUE|KAFUE|chikupi|demu south|fisheries and livestock|||40000|25000|25000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0060|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|66|empowerment_grant|twabuka women's club|goat farming|LUSAKA|KAFUE|KAFUE|chikupi|demu south|fisheries and livestock|||40000|30000|30000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_empowerment_grants_0061|2024|kafue_2024_cdf_submission.xlsx|Empowerment Grants|67|empowerment_grant|twabuka osawe club|goat farming|LUSAKA|KAFUE|KAFUE|chikupi|14|fisheries and livestock|||40000|30000|30000||||2024-05-12 00:00:00|2024-07-30 00:00:00|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
